PPG_from,APG_from,RPG_from,SPG_from,BPG_from,MPG_from,Usage_from,off_rtg_from,def_rtg_from,off_usage_from,Min_per_from,ORtg_from,usgG1_from,eFG_from,TS_per_from,ORB_per_from,DRB_per_from,AST_per_from,TO_per_from,FT_per_from,twoP_per_from,TP_per_from,blk_per_from,stl_per_from,ftr_from,porpag_from,adjoe_from,pfr_from,drtg_from,adrtg_from,dporpag_from,stops_from,oreb_from,dreb_from,treb_from,ast_from,stl_from,blk_from,pts_from,class_from_---,class_from_Fr,class_from_Jr,class_from_So,class_from_Sr,bpm_change,player_key,year_from,year_to,cluster_from,cluster_to
12.8,0.6,4.5,1.1,0.2,31.3,17.2,,,,76.5,114.6,17.2,57.8,59.05,2.0,13.2,3.9,10.4,0.694,0.491,0.417,0.7,2.0,19.0,2.1894,108.077,2.6,104.931,104.091,2.69361,185.744,0.5152,3.9394,4.4545,0.6364,1.0909,0.1818,12.8485,0,0,0,0,0,-4.97626,3907407,2019,2020,13.0,13.0
0.4,0.1,0.1,0.1,0.0,1.5,32.3,,,,1.0,48.1,32.3,21.4,21.43,0.0,10.9,16.3,15.1,0.0,0.0,0.25,0.0,4.9,0.0,-0.178627,53.14,3.3,107.95,104.346,0.130709,2.42953,0.0,0.125,0.125,0.125,0.125,0.0,0.375,0,0,0,0,0,0.05679999999999907,3907432,2019,2020,,
11.9,1.2,3.0,0.4,0.3,28.8,23.8,,,,57.5,95.7,23.8,46.5,50.28,3.7,8.5,8.8,18.0,0.779,0.424,0.345,1.3,0.8,25.2,1.0588,98.1739,2.9,104.117,105.645,2.35294,109.693,0.8846,2.1538,3.0385,1.1538,0.3846,0.3462,12.0385,0,0,0,0,0,-0.36592,3907473,2019,2020,3.0,13.0
7.0,0.3,4.9,,,,19.4,96.3691,90.5537,0.1882,55.4,94.9,19.4,53.2,55.32,9.9,17.1,3.2,24.4,0.686,0.538,0.25,4.2,1.5,26.8,0.902563,99.1872,4.4,91.6536,87.0428,3.26397,144.426,1.8235,3.0294,4.8529,0.3235,0.5294,0.6765,6.9706,0,0,1,0,0,-2.122729,3907507,2019,2020,0.0,0.0
9.5,2.4,5.7,1.6,0.0,30.5,16.8,,,,71.4,114.3,16.8,55.6,58.08,5.2,16.6,15.3,16.0,0.679,0.521,0.402,0.1,3.1,39.3,2.44101,110.548,2.6,98.2346,98.6511,3.25692,183.626,1.2667,4.4,5.6667,2.4333,1.6,0.0333,9.4667,0,0,0,0,0,-1.58073,3907561,2019,2020,9.0,1.0
6.1,0.4,2.8,0.5,0.4,17.1,19.4,,,,42.2,98.7,19.4,52.7,52.39,6.7,12.4,5.0,14.4,0.474,0.532,0.286,2.3,2.0,25.7,0.724183,99.8154,7.0,103.147,104.691,1.45146,90.5277,1.0645,1.7742,2.8387,0.3871,0.5484,0.3871,6.0968,0,0,0,0,0,2.020877,3907599,2019,2020,0.0,4.0
1.6,1.5,1.4,0.6,0.1,15.3,12.1,,,,21.2,71.6,12.1,27.6,31.8,0.4,10.8,17.1,24.8,0.5,0.353,0.143,0.4,2.6,42.1,-1.27392,63.1731,5.0,102.877,104.202,1.32487,50.4093,0.0556,1.3889,1.4444,1.5,0.6667,0.0556,1.6111,0,0,0,0,0,1.8893999999999997,3907608,2019,2020,12.0,8.0
6.5,0.6,4.8,0.6,0.7,20.8,19.0,,,,51.2,91.4,19.0,44.4,49.81,6.1,18.3,5.4,20.6,0.759,0.383,0.349,3.7,1.5,37.5,-0.064949,86.5443,6.9,104.864,107.927,1.52992,110.03,1.3548,3.4516,4.8065,0.6452,0.5806,0.6774,6.5484,0,0,0,0,0,3.0674599999999996,3907609,2019,2020,7.0,10.0
4.1,0.9,1.2,0.2,0.0,13.1,15.6,,,,21.2,97.1,15.6,46.2,46.66,0.9,8.6,11.2,10.9,0.6,0.429,0.316,0.4,0.8,6.4,0.110102,90.04,4.7,110.187,111.595,0.761843,39.2812,0.2083,0.9583,1.1667,0.875,0.25,0.0417,4.125,0,0,0,0,0,1.4435700000000002,3907620,2019,2020,3.0,3.0
2.5,0.1,3.3,0.3,1.0,11.2,12.3,,,,19.7,118.9,12.3,73.2,60.25,16.1,16.2,1.2,13.2,0.207,0.732,0.0,11.5,1.4,70.7,0.875232,109.994,5.5,86.9924,86.0828,1.68459,66.0155,1.6154,1.7308,3.3462,0.0769,0.2692,1.0385,2.5385,0,0,0,0,0,2.81034,3907779,2019,2020,17.0,17.0
3.1,0.5,2.0,0.2,0.0,9.9,17.2,,,,23.8,105.0,17.2,52.9,55.95,6.7,15.1,9.1,20.9,0.75,0.619,0.295,0.3,1.3,27.9,0.696604,107.924,5.2,100.316,92.9441,1.24287,63.7887,0.5714,1.4286,2.0,0.5143,0.2286,0.0286,3.1143,0,0,0,0,0,-2.235706,3907786,2019,2020,4.0,10.0
4.8,0.5,2.4,,,,11.1,127.6584,100.2204,0.1023,48.3,128.1,10.7,61.1,64.75,2.7,11.4,4.6,8.6,0.833,0.6,0.41,0.5,0.9,33.3,2.10585,118.868,2.2,97.8573,92.7489,2.46118,103.571,0.4412,2.0,2.4412,0.5,0.2941,0.0882,4.7647,0,0,1,0,0,0.8522099999999999,3908320,2019,2020,4.0,13.0
8.1,4.3,4.7,1.7,0.6,30.5,16.2,,,,23.1,114.6,16.2,50.8,56.76,3.0,13.5,27.5,19.5,0.808,0.391,0.389,2.0,3.4,44.1,2.25101,108.727,1.8,100.46,97.5271,3.37944,61.7314,0.9,3.8,4.7,4.3,1.7,0.6,8.1,0,0,0,0,0,-3.1074900000000003,3908335,2019,2020,2.0,16.0
8.1,0.9,2.7,,,,18.6,94.5544,107.2925,0.1666,56.2,98.8,17.1,48.2,50.17,1.9,10.3,8.0,14.5,0.75,0.436,0.328,0.6,0.8,14.6,0.970526,98.7408,3.2,108.809,103.822,2.20523,107.543,0.4138,2.2759,2.6897,0.931,0.3448,0.1379,8.1034,0,0,1,0,0,2.567888,3908336,2019,2020,13.0,14.0
5.2,0.5,3.8,0.0,0.2,11.0,19.4,,,,3.4,158.3,19.4,55.0,68.97,18.4,16.9,9.3,0.0,0.909,0.444,1.0,2.3,0.0,110.0,2.47784,150.932,1.8,106.242,110.094,0.755923,7.16866,2.0,1.75,3.75,0.5,0.0,0.25,5.25,0,0,0,0,0,-5.07219,3908337,2019,2020,,5.0
11.7,1.2,4.2,0.5,0.6,25.8,19.6,,,,65.2,112.3,19.6,63.2,64.37,3.4,14.6,8.0,18.1,0.705,0.551,0.446,2.4,0.9,24.8,1.91264,108.591,2.6,111.24,111.262,1.64688,131.811,0.8182,3.3333,4.1515,1.2121,0.4545,0.6061,11.697,0,0,0,0,0,-0.067577,3908515,2019,2020,4.0,4.0
8.2,1.0,3.2,0.9,0.3,25.8,15.8,,,,64.5,102.3,15.8,49.8,51.59,1.7,12.4,6.7,12.7,0.667,0.517,0.327,1.4,1.8,20.5,0.768892,96.0471,3.9,99.2718,99.1395,2.71424,143.232,0.3871,2.8065,3.1935,0.9677,0.8065,0.2903,8.0,0,0,0,0,0,0.774918,3908524,2019,2020,13.0,1.0
7.2,1.8,1.1,,,,19.6,106.6852,103.2768,0.1797,47.2,110.8,19.2,52.2,58.71,0.5,5.4,17.9,19.2,0.95,0.484,0.353,0.7,1.3,33.1,1.8885,116.256,3.0,102.863,96.8248,2.14004,101.366,0.0882,0.9706,1.0588,1.7647,0.4412,0.1176,7.2353,0,0,1,0,0,1.7751900000000003,3908808,2019,2020,14.0,13.0
1.8,0.4,2.2,0.4,0.1,7.6,15.4,,,,8.3,100.4,15.4,51.9,51.95,8.6,17.8,7.7,24.2,0.5,0.643,0.25,1.1,1.6,7.7,0.0942645,91.7658,6.7,101.601,101.343,0.615278,20.1684,0.5263,1.6842,2.2105,0.3684,0.3684,0.0526,1.8421,0,0,0,0,0,-2.04694,3908849,2019,2020,,7.0
10.1,2.3,5.3,,,,17.1,117.5865,95.9611,0.1728,73.9,118.2,17.3,59.3,62.75,5.5,15.1,14.0,16.9,0.811,0.681,0.339,2.3,1.5,32.0,2.96685,116.399,2.7,98.6628,97.3717,3.28934,184.856,1.2121,4.0909,5.303,2.3333,0.7273,0.6061,10.1212,0,0,1,0,0,0.5705,3908857,2019,2020,4.0,4.0
8.3,0.8,5.5,0.5,0.6,22.4,21.4,,,,54.4,104.8,21.4,53.0,57.95,8.5,21.3,7.1,22.3,0.704,0.523,0.417,3.7,1.4,64.7,1.19552,103.289,6.8,106.182,106.066,1.76659,131.768,1.5625,3.9688,5.5312,0.7812,0.5,0.625,8.3125,0,0,0,0,0,3.92037,3908862,2019,2020,0.0,15.0
12.1,1.1,6.9,0.7,0.7,32.4,20.6,,,,80.4,94.8,20.6,45.0,47.67,3.9,19.7,6.2,13.7,0.772,0.426,0.316,2.7,1.3,16.8,0.744014,94.1242,2.7,107.062,107.107,2.49471,184.025,1.0968,5.8065,6.9032,1.0645,0.7097,0.7419,12.0968,0,0,0,0,0,-1.09802,3908865,2019,2020,10.0,10.0
7.5,0.4,3.6,0.4,0.2,19.1,21.7,,,,48.8,96.3,21.7,45.5,50.18,6.1,14.8,4.6,14.7,0.722,0.434,0.467,0.7,1.2,37.9,0.657268,97.1619,4.8,109.092,108.813,1.3984,97.5377,1.0625,2.5,3.5625,0.4062,0.375,0.1875,7.4688,0,0,0,0,0,7.035292999999999,3908866,2019,2020,7.0,
0.3,0.1,0.0,0.1,0.1,3.0,7.5,,,,1.9,102.3,7.5,33.3,43.17,0.0,0.0,6.6,0.0,1.0,0.5,0.0,4.6,2.4,33.3,-0.05799,81.4421,6.4,109.21,114.854,0.140772,3.77144,0.0,0.0,0.0,0.1111,0.1111,0.1111,0.3333,0,0,0,0,0,10.91226,3908869,2019,2020,,
9.5,0.5,3.9,,,,16.1,115.7408,106.9255,0.1477,69.2,118.5,14.8,59.4,61.15,3.3,14.1,3.1,10.1,0.811,0.55,0.406,0.7,1.0,15.4,2.57368,114.235,3.1,107.341,102.673,2.5745,145.939,0.7879,3.1212,3.9091,0.4545,0.4848,0.1515,9.5455,0,0,1,0,0,4.81481,3908903,2019,2020,4.0,4.0
10.7,5.2,2.7,2.3,0.1,32.8,19.5,,,,80.3,115.4,19.5,48.5,55.99,1.3,8.3,26.4,17.3,0.907,0.486,0.323,0.2,4.1,39.7,2.67656,111.477,1.7,103.649,105.177,2.7058,214.308,0.3143,2.3714,2.6857,5.2,2.3429,0.0571,10.7143,0,0,0,0,0,2.9047899999999998,3911567,2019,2020,2.0,2.0
2.9,0.2,4.0,,,,11.5,88.1355,106.873,0.1361,27.8,89.6,12.3,51.1,50.48,11.6,15.6,2.5,29.1,0.455,0.511,0.0,7.5,0.8,46.8,-0.384376,81.1926,5.8,104.685,104.906,1.50622,68.6553,1.75,2.3,4.05,0.25,0.25,1.2,2.9,0,0,0,0,1,2.237703,3911624,2019,2020,6.0,6.0
18.6,2.9,3.2,1.3,0.0,32.7,25.9,,,,83.4,110.3,25.9,51.0,56.51,1.1,10.2,17.5,16.9,0.859,0.497,0.347,0.1,2.2,34.0,3.30258,115.992,2.7,106.258,106.31,2.67922,178.101,0.3333,2.8788,3.2121,2.8788,1.303,0.0303,18.6364,0,0,0,0,0,-3.0703389999999997,3911625,2019,2020,14.0,1.0
10.1,1.4,2.5,0.7,0.0,27.7,20.6,,,,60.6,93.3,20.6,47.6,51.38,0.7,9.5,8.8,19.4,0.77,0.452,0.326,0.1,1.4,27.1,0.961557,95.6167,2.5,105.732,105.025,2.08826,112.263,0.1481,2.3704,2.5185,1.3704,0.7037,0.037,10.0741,0,0,0,0,0,3.292737,3911625,2020,2022,1.0,14.0
15.6,2.8,3.6,,,,25.0,103.3957,108.1171,0.2456,61.7,100.3,24.9,46.4,51.85,2.4,9.0,17.4,14.0,0.777,0.49,0.29,0.3,1.7,38.2,2.62501,108.871,1.9,108.904,109.714,2.42059,129.674,0.7826,2.7826,3.5652,2.8261,1.0435,0.087,15.6087,0,0,1,0,0,1.968777,3911628,2019,2020,1.0,16.0
13.7,1.2,4.7,,,,26.9,89.4135,104.5823,0.2468,77.6,88.7,24.9,43.7,46.97,2.6,13.5,8.6,14.2,0.659,0.433,0.298,1.0,1.3,31.2,0.950129,95.7188,1.8,105.858,105.658,2.73754,174.736,0.7742,3.9677,4.7419,1.1613,0.7419,0.2903,13.7097,0,0,1,0,0,-0.6811299999999996,3911841,2019,2020,10.0,
9.6,1.3,2.8,1.1,0.0,29.8,17.3,,,,18.6,95.6,17.3,42.7,48.7,0.9,9.8,7.4,18.0,0.786,0.579,0.25,0.0,2.1,37.3,0.43046,91.6664,2.2,108.9,114.811,1.49836,45.8424,0.2222,2.5556,2.7778,1.3333,1.1111,0.0,9.5556,0,0,0,0,0,1.412222,3911842,2019,2020,,13.0
11.1,1.2,2.7,,,,20.0,99.6308,103.3538,0.1828,76.1,100.2,18.2,46.2,50.11,1.7,8.4,7.5,13.8,0.819,0.424,0.325,0.4,1.2,22.8,1.7546,101.957,3.2,104.889,98.9963,2.99318,146.202,0.4688,2.25,2.7188,1.1562,0.6875,0.0938,11.125,0,0,0,0,1,1.157278,3911842,2020,2021,13.0,13.0
14.3,1.2,3.9,,,,22.7,101.0013,107.3983,0.2197,78.5,103.1,21.5,54.0,56.12,3.6,10.2,7.8,16.1,0.861,0.481,0.395,0.3,1.4,13.0,2.97564,111.414,3.5,111.909,104.45,2.5943,114.376,1.0435,2.8696,3.913,1.1739,0.8261,0.087,14.3043,0,0,0,0,1,3.39072,3911842,2021,2022,13.0,13.0
8.4,2.1,2.4,0.6,0.1,28.7,20.3,,,,71.6,84.9,20.3,42.4,45.29,1.4,8.3,14.6,21.4,0.75,0.358,0.314,0.4,1.2,18.3,-0.165722,85.7915,2.7,105.116,107.145,2.21857,128.553,0.3125,2.0625,2.375,2.125,0.5625,0.0938,8.4375,0,0,0,0,0,3.731042,3911894,2019,2020,3.0,8.0
11.1,0.8,5.9,,,,20.7,120.864,97.9775,0.2039,62.6,120.1,20.4,60.5,61.87,10.5,16.4,6.0,12.7,0.667,0.625,0.34,2.0,2.0,34.3,3.48366,127.57,3.1,99.0403,94.1918,3.06287,170.085,2.1714,3.7714,5.9429,0.7714,0.8571,0.4571,11.1429,0,0,1,0,0,-4.407520999999999,3911895,2019,2020,15.0,10.0
5.6,0.4,4.5,,,,19.9,109.6951,94.5122,0.2073,35.6,105.5,21.0,58.8,59.63,15.7,18.5,5.0,23.7,0.619,0.588,0.0,4.5,2.0,30.9,1.21366,111.281,5.7,93.2563,90.2857,1.99566,112.087,1.9394,2.6061,4.5455,0.3636,0.5152,0.6364,5.6364,0,0,0,0,1,-2.268263,3911896,2019,2020,5.0,6.0
2.0,1.0,2.7,0.2,0.0,8.8,18.5,,,,3.8,88.9,18.5,78.6,55.56,12.3,20.1,20.3,33.5,0.125,0.667,1.0,0.0,1.0,114.3,0.0247285,88.2987,5.3,100.035,97.859,0.929828,10.5695,1.0,1.6667,2.6667,1.0,0.1667,0.0,2.0,0,0,0,0,0,1.777231,3912272,2019,2020,,7.0
1.9,0.4,1.9,0.0,0.5,8.2,22.4,,,,8.4,73.9,22.4,35.7,36.94,12.7,12.3,9.7,26.6,0.389,0.37,0.0,6.0,0.0,64.3,-0.250926,78.655,7.7,103.319,98.5012,0.882389,20.3415,0.9286,0.9286,1.8571,0.4286,0.0,0.5,1.9286,0,0,0,0,0,2.45338,3912274,2019,2020,,6.0
7.8,0.5,7.4,,,,20.1,104.7716,94.762,0.2064,43.3,102.9,20.6,56.1,54.38,11.5,30.2,5.1,16.8,0.447,0.561,0.0,8.0,1.8,48.4,1.75578,112.036,4.3,92.2867,86.4171,3.07475,136.29,2.2222,5.1852,7.4074,0.4815,0.6296,1.5185,7.7778,0,0,1,0,0,2.4889200000000002,3912279,2019,2020,17.0,17.0
6.7,4.3,3.2,,,,13.7,110.8371,95.0559,0.1533,76.1,107.4,14.8,50.3,53.74,0.8,10.0,26.0,22.3,0.724,0.443,0.406,0.0,2.5,32.4,1.74259,103.961,3.3,97.0101,94.6276,3.67787,182.152,0.2121,2.9394,3.1515,4.303,1.303,0.0,6.7273,0,0,1,0,0,-3.581724,3912281,2019,2020,2.0,8.0
5.6,1.2,3.6,0.4,0.7,18.2,16.2,,,,46.2,103.4,16.2,56.2,57.9,7.7,12.8,11.5,24.3,0.625,0.562,0.0,3.5,1.1,45.7,0.676097,98.0122,5.2,109.846,108.632,1.33415,99.1587,1.3438,2.3125,3.6562,1.2188,0.375,0.6562,5.5625,0,0,0,0,0,-0.49108399999999996,3912282,2019,2020,0.0,5.0
5.7,0.5,7.7,0.6,1.0,26.7,11.8,,,,66.6,123.5,11.8,55.8,56.98,12.2,22.0,3.4,11.3,0.619,0.556,0.4,5.3,1.3,30.4,1.70074,105.853,3.9,105.69,105.575,2.20829,164.237,2.875,4.8125,7.6875,0.4688,0.5938,1.0312,5.6875,0,0,0,0,0,4.89282,3912284,2019,2020,6.0,17.0
21.9,4.1,3.4,1.2,0.1,35.5,30.1,,,,88.1,120.9,30.1,58.4,62.43,2.2,10.2,25.7,13.1,0.802,0.619,0.331,0.2,2.1,38.3,5.39187,131.532,2.0,105.315,104.277,3.08057,185.406,0.5758,2.8485,3.4242,4.0606,1.2424,0.0606,21.9394,0,0,0,0,0,1.4976700000000003,3912295,2019,2020,14.0,2.0
14.3,3.8,3.0,0.8,0.1,31.8,25.8,,,,58.2,99.6,25.8,47.5,52.4,0.8,10.5,23.9,16.6,0.772,0.466,0.326,0.2,1.5,35.6,1.67423,102.611,3.2,109.022,107.835,2.38919,99.1167,0.2105,2.7895,3.0,3.7895,0.8421,0.0526,14.3158,0,0,0,0,0,3.41391,3912333,2019,2020,1.0,2.0
6.3,1.0,5.3,0.4,0.2,21.1,17.0,,,,32.1,105.2,17.0,47.5,51.02,8.6,19.6,8.9,17.9,0.686,0.459,0.333,1.0,1.2,35.0,1.01013,101.342,3.2,104.055,104.28,1.83191,72.8865,1.6842,3.6316,5.3158,1.0,0.4211,0.2105,6.2632,0,0,0,0,0,3.2169708,3912821,2019,2020,10.0,5.0
6.7,1.1,2.9,0.7,0.3,22.2,15.6,,,,54.5,95.8,15.6,45.8,47.13,2.7,12.0,7.1,12.3,0.909,0.422,0.317,1.4,1.7,5.8,-0.0164269,87.2413,1.7,111.082,111.104,1.38957,111.103,0.5152,2.3636,2.8788,1.0909,0.697,0.2727,6.7273,0,0,0,0,0,2.187091,3912825,2019,2020,3.0,3.0
9.5,2.4,6.1,1.0,0.2,37.0,14.3,,,,93.5,106.1,14.3,47.8,52.08,3.0,16.6,11.8,15.8,0.721,0.488,0.315,0.6,1.6,37.9,0.754724,93.2739,2.0,102.572,105.061,3.1661,204.608,0.9062,5.125,6.0312,2.4375,1.0,0.2188,9.5312,0,0,0,0,0,6.81747,3912836,2019,2020,8.0,2.0
5.6,0.4,3.1,,,,21.0,95.4134,96.339,0.2002,33.6,97.7,19.8,50.9,54.63,4.7,20.2,4.9,22.0,0.81,0.512,0.333,6.3,0.7,25.6,0.644957,101.293,7.1,97.1549,94.364,1.63601,105.898,0.5833,2.5,3.0833,0.3611,0.1667,0.7778,5.5833,0,0,1,0,0,-1.227144,3912845,2019,2020,0.0,6.0
0.5,0.0,0.5,0.0,0.1,2.0,11.7,,,,2.2,95.5,11.7,70.0,58.82,4.0,29.2,0.0,17.5,0.0,1.0,0.333,4.6,0.0,40.0,0.00191334,87.734,1.3,90.824,87.4234,0.291722,5.92746,0.0667,0.4667,0.5333,0.0,0.0,0.0667,0.4667,0,0,0,0,0,7.07972,3912846,2019,2020,,
6.0,2.1,1.5,,,,18.6,100.0607,111.2558,0.1812,44.6,96.9,17.9,45.6,48.54,0.6,7.6,22.2,14.4,0.614,0.477,0.263,0.2,1.3,38.8,0.659803,96.5356,1.9,108.582,108.09,1.5532,88.037,0.1071,1.4286,1.5357,2.1429,0.4643,0.0357,6.0357,0,0,1,0,0,3.2033110000000002,3913163,2019,2020,16.0,2.0
16.7,1.4,7.7,0.9,0.5,31.8,26.7,,,,76.2,103.0,26.7,48.9,52.89,5.4,20.1,10.9,17.2,0.779,0.498,0.32,1.7,1.5,28.5,2.28275,108.37,3.2,93.6189,97.4982,3.48876,204.319,1.625,6.0312,7.6562,1.4375,0.875,0.4688,16.6875,0,0,0,0,0,5.272369,3913169,2019,2020,10.0,10.0
3.6,0.1,1.9,0.2,0.6,12.4,16.3,,,,26.5,97.7,16.3,52.5,55.12,7.5,11.4,1.6,20.3,0.625,0.542,0.0,5.5,1.2,52.5,0.087331,89.4791,6.7,108.715,116.765,0.548549,48.1906,0.7917,1.125,1.9167,0.0833,0.25,0.5833,3.5833,0,0,0,0,0,-1.3308400000000002,3913170,2019,2020,0.0,7.0
10.9,0.6,6.6,,,,22.0,112.5059,91.9207,0.2179,57.6,111.6,21.8,57.4,58.99,10.0,21.3,5.5,14.5,0.623,0.574,0.0,2.7,1.1,51.1,2.529,117.131,4.8,97.6386,94.0947,3.01404,150.726,2.2,4.3667,6.5667,0.6,0.4667,0.5667,10.9,0,0,1,0,0,1.2621799999999999,3913173,2019,2020,15.0,15.0
7.7,4.3,2.8,,,,19.0,97.5779,100.8395,0.2022,66.3,93.4,20.0,41.8,44.36,1.6,9.2,26.4,20.3,0.66,0.415,0.286,0.5,2.5,21.1,0.853858,96.4541,2.7,102.812,100.987,2.70242,160.95,0.4062,2.3438,2.75,4.3438,1.2188,0.125,7.6562,0,0,1,0,0,-1.7144100000000002,3913175,2019,2020,16.0,1.0
1.2,0.1,0.5,0.1,0.2,3.4,12.1,,,,3.8,120.7,12.1,76.9,74.21,3.8,12.1,2.8,23.2,0.0,1.0,0.444,6.7,1.9,7.7,0.274319,110.8,4.8,93.2041,91.846,0.442035,11.9317,0.1176,0.4118,0.5294,0.0588,0.1176,0.2353,1.1765,0,0,0,0,0,10.407940000000002,3913178,2019,2020,,
8.0,0.2,3.1,0.4,0.6,16.2,26.2,,,,38.9,94.9,26.2,53.1,55.27,8.0,16.8,4.0,19.4,0.631,0.531,0.0,4.0,1.0,40.6,0.749308,100.866,6.9,101.368,102.793,1.49022,83.7562,1.0,2.0,3.0,0.2667,0.4,0.6,7.8333,0,0,0,0,0,-2.2118399999999996,3913185,2019,2020,0.0,0.0
7.3,1.7,3.4,,,,15.3,118.5924,103.2274,0.1563,60.3,114.2,15.4,56.7,59.89,4.9,11.9,11.9,20.6,0.778,0.48,0.436,0.4,3.1,31.0,2.17577,113.447,3.5,100.618,94.3544,2.93892,175.231,1.05,2.4,3.45,1.675,1.35,0.075,7.3,0,0,1,0,0,-2.3896800000000002,3913188,2019,2020,9.0,14.0
6.8,1.0,4.6,0.5,0.5,22.1,22.2,,,,52.8,83.8,22.2,43.6,46.47,8.4,16.8,10.2,24.6,0.655,0.448,0.211,2.5,1.3,27.2,-0.329782,83.0989,4.5,104.649,110.102,1.4643,120.673,1.6452,2.9677,4.6129,1.0,0.4839,0.4516,6.8387,0,0,0,0,0,-5.75791,3913190,2019,2020,7.0,
13.0,0.8,6.4,0.7,1.6,28.9,21.3,,,,72.7,109.6,21.3,60.9,61.83,8.3,19.5,6.1,18.0,0.616,0.605,1.0,6.4,1.4,68.3,1.915,106.425,4.4,101.071,103.58,2.61292,164.225,2.129,4.2581,6.3871,0.7742,0.7419,1.6452,13.0323,0,0,0,0,0,2.8623819999999998,3913196,2019,2020,5.0,15.0
1.4,0.2,1.8,0.1,0.3,5.0,11.3,,,,5.0,123.0,11.3,50.0,53.53,12.0,20.1,5.2,8.6,0.556,0.5,0.0,9.2,1.0,150.0,0.227431,104.65,5.9,93.8649,93.0972,0.481035,13.0841,0.7778,1.0556,1.8333,0.1667,0.0556,0.3333,1.4444,0,0,0,0,0,-7.2356300000000005,3913212,2019,2020,,
5.8,0.5,1.4,0.4,0.2,15.1,17.7,,,,36.7,117.4,17.7,57.0,60.3,3.3,8.7,7.8,9.7,0.867,0.438,0.408,1.0,1.4,22.2,1.20328,111.068,2.2,101.769,105.444,1.22393,72.5042,0.3824,1.0,1.3824,0.4706,0.3529,0.1765,5.8235,0,0,0,0,0,-6.382192000000001,3913216,2019,2020,13.0,3.0
3.2,0.5,1.2,0.6,0.1,11.0,14.6,,,,23.9,109.7,14.6,44.5,53.0,3.0,10.1,9.2,13.2,0.857,0.333,0.349,1.4,3.0,47.9,0.634248,104.301,3.7,100.295,95.7688,1.26868,61.2352,0.3,0.9333,1.2333,0.5333,0.5667,0.1333,3.1667,0,0,0,0,0,-1.927623,3913217,2019,2020,9.0,9.0
11.8,0.9,3.8,0.2,0.2,27.2,18.5,,,,39.7,115.2,18.5,56.6,59.38,4.9,10.9,6.8,11.2,0.839,0.481,0.408,0.7,0.5,20.4,2.41906,113.006,3.9,105.382,107.704,2.05985,70.2277,1.1,2.7,3.8,0.9,0.25,0.15,11.75,0,0,0,0,0,-0.192443,3913218,2019,2020,13.0,13.0
9.2,2.6,3.6,0.7,0.5,29.5,19.4,,,,63.9,96.0,19.4,49.5,51.24,2.2,12.1,15.5,19.5,0.607,0.495,0.33,1.7,1.3,28.5,0.893423,96.232,2.9,110.979,109.513,2.031,129.148,0.5185,3.1111,3.6296,2.5556,0.6667,0.4444,9.2222,0,0,0,0,0,1.7270180000000002,3913221,2019,2020,8.0,3.0
2.0,0.2,2.0,0.2,0.4,8.4,14.7,,,,20.4,103.0,14.7,56.0,54.56,9.7,18.1,5.6,18.8,0.458,0.56,0.0,5.2,1.7,48.0,0.368844,100.076,7.8,92.952,88.9805,1.18325,58.487,0.6667,1.3333,2.0,0.2424,0.2424,0.3636,2.0303,0,0,0,0,0,-2.113133,3913224,2019,2020,6.0,15.0
9.0,1.3,4.1,0.7,0.2,21.9,22.7,,,,55.0,99.9,22.7,51.1,52.37,7.1,12.6,13.1,17.7,0.58,0.52,0.296,0.6,1.5,30.7,0.840894,98.4694,4.3,103.513,107.151,1.70358,117.01,1.5758,2.5152,4.0909,1.3333,0.697,0.1515,9.0303,0,0,0,0,0,-9.075980000000001,3913229,2019,2020,10.0,12.0
8.1,0.7,4.4,0.6,0.2,22.7,13.6,,,,57.3,127.7,13.6,60.7,62.23,7.2,14.0,5.1,9.5,0.737,0.662,0.38,1.2,1.4,20.9,1.93813,111.84,3.9,107.94,112.136,1.37694,129.228,1.4375,2.9688,4.4062,0.6562,0.5625,0.25,8.0625,0,0,0,0,0,1.0473399999999997,3913234,2019,2020,4.0,4.0
7.2,1.1,3.7,,,,19.2,85.508,100.049,0.1884,60.9,87.6,18.4,44.5,47.55,1.9,16.2,8.6,21.5,0.739,0.326,0.351,1.5,1.4,20.9,0.0335859,87.8554,3.6,99.4186,95.7335,2.85214,148.488,0.4062,3.2812,3.6875,1.0938,0.5938,0.3125,7.1875,0,0,0,1,0,4.056109,3913238,2019,2020,3.0,13.0
10.0,1.9,6.9,,,,16.9,111.2783,100.1277,0.1731,77.2,113.0,17.4,52.3,55.96,8.3,15.9,11.5,15.8,0.75,0.524,0.348,0.9,1.6,33.6,3.00114,115.476,3.1,97.8359,92.0931,4.00246,207.037,2.2353,4.6176,6.8529,1.8529,0.8824,0.2647,10.0,0,0,1,0,0,1.855030000000001,3913239,2019,2020,4.0,4.0
13.5,1.6,3.6,1.4,0.7,33.5,23.4,,,,80.0,92.0,23.4,47.6,49.63,1.9,11.9,11.4,15.9,0.729,0.51,0.291,3.1,2.5,15.6,0.792049,94.3667,2.7,109.02,112.095,1.99077,171.635,0.5161,3.0645,3.5806,1.5806,1.3871,0.7097,13.4516,0,0,0,0,0,3.379866,3913240,2019,2020,1.0,1.0
