ncaa_id,year,rapm,off_rapm,def_rapm,base_bpm,win_rate,games_played,total_minutes
4431833,2020,-8.58,-6.11,-2.39,-7.77,0.381,21,189.0
4592596,2020,-12.53,-7.67,-4.26,-9.47,0.188,16,147.0
4432907,2020,3.02,2.27,0.87,3.41,0.485,33,1072.0
4432889,2020,-4.83,-3.27,-1.37,-4.17,0.462,26,243.0
4592597,2020,-6.97,-4.8,-1.57,-4.08,0.222,27,514.0
4431696,2020,-0.23,-1.08,0.84,-0.77,0.607,28,307.0
4593034,2020,-4.05,-0.53,-3.05,-1.68,0.259,27,822.0
4593830,2020,-2.29,-3.95,1.99,-2.35,0.677,31,634.0
4432879,2020,1.3,1.29,0.46,2.42,0.5,32,699.0
4592598,2020,-7.88,-4.48,-2.8,-4.95,0.214,28,262.0
4592599,2020,-4.19,-0.34,-3.25,-0.19,0.0,11,46.5
4431711,2020,1.94,-1.77,3.73,1.53,0.593,27,339.0
4592711,2020,4.2,4.38,0.3,5.56,0.464,28,609.0
4593831,2020,-6.42,-7.08,0.99,-6.42,0.667,27,219.0
4593036,2020,-5.54,-1.71,-3.32,-3.06,0.259,27,690.0
4432974,2020,-5.25,-5.03,0.19,-4.99,0.654,26,134.5
4593037,2020,-7.6,-4.75,-2.38,-5.17,0.25,28,549.0
4433020,2020,-2.81,-2.87,0.57,-2.99,0.793,29,224.0
4432894,2020,-5.54,-5.27,0.1,-4.89,0.55,20,234.0
4593038,2020,-7.48,-6.67,-0.53,-5.66,0.273,11,106.0
4432058,2020,-1.48,-4.43,3.38,-1.84,0.786,14,103.0
4433017,2020,-3.36,-0.59,-2.25,-0.48,0.188,16,231.0
4432142,2020,-7.07,-5.25,-1.44,-4.98,0.273,11,63.5
4431904,2020,-5.8,-5.66,0.27,-6.88,0.923,13,47.0
4431923,2020,7.76,6.51,1.75,7.72,0.76,25,179.5
4592722,2020,-4.47,-4.99,1.04,-3.09,0.484,31,635.0
4431943,2020,2.78,2.7,0.6,4.17,0.484,31,1081.0
4278109,2020,-3.21,-4.29,1.52,-2.65,0.609,23,134.0
4592723,2020,-0.13,-0.18,0.58,1.17,0.5,30,477.0
4593839,2020,3.02,4.17,-0.79,3.75,0.533,30,719.0
4432887,2020,5.99,2.84,3.48,5.6,0.742,31,764.0
4431789,2020,-4.0,-4.8,1.22,-4.7,0.85,20,135.5
4431791,2020,-2.13,-5.09,3.22,-2.79,0.762,21,205.5
4433076,2020,-4.59,-5.23,1.2,-4.72,0.806,31,328.0
4432846,2020,3.56,4.84,-0.95,4.3,0.516,31,911.0
4431722,2020,-5.5,-4.0,-1.13,-4.76,0.533,30,315.0
4396685,2020,-0.12,-4.0,4.16,-0.6,0.739,23,208.5
4433059,2020,-7.7,-7.18,-0.18,-5.42,0.214,14,85.0
4431794,2020,1.87,-0.19,2.39,1.51,0.733,30,755.0
4593671,2020,-0.98,0.21,-0.72,0.81,0.379,29,753.0
4593672,2020,-2.39,0.13,-2.05,-0.46,0.346,26,344.5
4593673,2020,-7.39,-4.97,-1.97,-5.55,0.36,25,275.0
4593680,2020,-5.22,-3.81,-0.85,-3.22,0.379,29,451.0
4593677,2020,-2.32,-0.21,-1.55,-0.32,0.379,29,638.0
4592827,2020,-4.76,-3.03,-1.6,-4.99,0.613,31,383.0
4432967,2020,-8.49,-3.84,-4.11,-6.14,0.3,20,155.0
4432959,2020,-1.29,-0.11,-0.63,0.64,0.393,28,643.0
4593679,2020,-10.59,-6.19,-3.8,-8.59,0.4,15,181.0
4431788,2020,-1.49,-2.35,1.01,-1.96,0.667,21,133.0
4432828,2020,6.44,3.7,2.66,5.4,0.667,30,830.0
4432812,2020,5.6,2.28,3.44,5.4,0.6,30,871.0
4432819,2020,-1.7,-2.59,1.0,-1.87,0.586,29,511.0
4432825,2020,3.15,0.43,2.84,2.95,0.6,30,454.0
4431709,2020,-1.17,-1.71,0.66,-0.71,0.467,30,286.0
4431736,2020,-1.18,-1.59,0.54,-0.76,0.484,31,741.0
4594268,2020,4.51,4.27,0.37,4.93,0.484,31,1025.0
4433010,2020,-3.25,-4.56,1.44,-2.6,0.435,23,171.0
4431725,2020,-1.61,-0.34,-1.15,-1.31,0.5,30,816.0
4592411,2020,-3.58,-7.97,4.79,-3.93,0.765,17,87.0
4431704,2020,-1.85,-5.04,3.47,-2.48,0.767,30,655.0
4592602,2020,-3.47,-2.51,-0.52,-2.82,0.586,29,426.0
4592603,2020,-0.45,-1.55,1.53,0.2,0.586,29,758.0
4592954,2020,-6.14,-5.15,-0.38,-5.77,0.727,22,131.5
4592912,2020,-6.3,-3.37,-2.4,-4.4,0.379,29,373.0
4596535,2020,-12.65,-7.75,-4.53,-10.41,0.238,21,191.0
4432141,2020,-6.58,-4.33,-1.73,-4.51,0.345,29,548.0
4592913,2020,-9.91,-5.28,-4.08,-8.12,0.417,24,553.0
4596536,2020,-10.12,-5.0,-4.8,-7.71,0.176,17,96.0
4431932,2020,-9.12,-6.77,-1.94,-7.12,0.308,26,355.0
4593287,2020,-3.94,-1.86,-1.53,-1.98,0.381,21,169.5
4592605,2020,0.6,-0.38,1.41,1.26,0.586,29,675.0
4432066,2020,-2.84,-1.64,-1.0,-2.01,0.433,30,553.0
4431761,2020,2.88,2.23,0.82,3.72,0.419,31,377.0
4432075,2020,-1.12,-2.48,1.53,-0.28,0.419,31,460.0
4592963,2020,-10.06,-6.13,-3.41,-7.81,0.312,16,93.0
4593756,2020,-5.43,-0.09,-4.74,-2.5,0.214,28,872.0
4433069,2020,-0.38,-2.72,2.94,0.1,0.704,27,382.0
4432873,2020,-1.58,-2.98,1.3,-1.75,0.484,31,504.0
4431912,2020,-6.31,-4.48,-1.31,-4.24,0.345,29,603.0
4592914,2020,-1.15,0.21,-0.84,0.72,0.387,31,918.0
4432096,2020,-12.98,-6.52,-5.94,-10.85,0.333,15,96.5
4432105,2020,1.64,0.27,1.32,0.54,0.69,29,320.5
4593683,2020,-2.92,-2.31,-0.06,-2.63,0.714,21,369.0
4592701,2020,-7.61,-8.31,0.73,-7.13,0.421,19,48.5
4431985,2020,-10.53,-6.84,-3.14,-8.02,0.276,29,294.0
4431940,2020,-4.21,-3.09,-0.64,-4.51,0.8,30,356.0
4432006,2020,-2.74,-2.78,0.63,-2.59,0.769,13,69.0
4433127,2020,-6.73,-4.25,-1.92,-4.22,0.276,29,558.0
4431827,2020,-6.4,-3.73,-2.11,-3.88,0.276,29,541.0
4593757,2020,-6.38,-2.03,-3.74,-3.45,0.214,28,922.0
4593758,2020,-7.35,-5.22,-1.54,-4.26,0.182,22,332.5
4432127,2020,-3.36,-2.42,-0.34,-1.86,0.5,24,232.0
4592615,2020,-4.0,-3.0,-0.44,-2.52,0.481,27,754.0
4593291,2020,-4.63,-2.09,-2.03,-2.56,0.345,29,880.0
4592981,2020,-14.08,-7.03,-6.45,-13.08,0.6,10,26.0
4432943,2020,-6.85,-5.86,-0.44,-5.37,0.478,23,139.0
4593685,2020,-7.33,-8.95,2.18,-7.19,0.75,28,256.0
4432129,2020,-1.51,-1.03,0.12,-0.09,0.516,31,943.0
4592617,2020,0.71,0.35,0.92,2.19,0.483,29,773.0
4592945,2020,-3.54,-3.75,0.81,-4.23,0.938,16,196.0
4593761,2020,-5.36,-3.91,-0.85,-2.43,0.214,28,655.0
4592654,2020,-5.4,-4.34,-0.45,-3.6,0.44,25,353.0
4592619,2020,-2.9,-2.12,-0.22,-1.51,0.5,28,491.0
4432942,2020,-5.01,-3.51,-0.99,-5.47,0.846,13,59.5
4593762,2020,-3.61,-4.59,1.54,-2.12,0.483,29,480.0
4592614,2020,-7.2,-5.75,-0.9,-5.25,0.381,21,150.5
4593763,2020,-7.24,-7.9,1.18,-5.77,0.467,15,116.0
4592620,2020,-15.41,-11.44,-3.44,-13.64,0.412,17,82.0
4593765,2020,-4.18,-1.08,-2.5,-2.8,0.524,21,650.0
4592618,2020,-5.03,-4.13,-0.34,-3.55,0.483,29,740.0
4067926,2020,0.3,-0.06,0.25,1.33,0.241,29,816.0
4592655,2020,-0.88,-2.98,2.7,0.88,0.448,29,409.0
4593766,2020,-8.85,-4.44,-3.86,-7.61,0.524,21,159.5
4431820,2020,-1.61,-3.43,1.45,-0.52,0.095,21,115.0
4592657,2020,0.27,1.76,-0.9,2.03,0.448,29,866.0
4593774,2020,-2.1,2.12,-3.75,-0.38,0.393,28,907.0
4592703,2020,-2.89,-2.16,-0.88,-1.86,0.219,32,583.0
4592982,2020,-3.38,-2.82,0.04,-2.0,0.524,21,113.0
4432988,2020,-7.07,-4.41,-2.14,-5.69,0.483,29,817.0
4593775,2020,-7.44,-3.7,-3.27,-5.73,0.393,28,386.0
4592707,2020,-4.18,-5.14,0.7,-3.04,0.143,28,325.0
4592705,2020,-1.96,-1.8,-0.3,-0.68,0.179,28,688.0
4593725,2020,-2.4,-0.53,-1.35,-1.26,0.533,30,881.0
4278336,2020,0.9,0.96,-0.15,1.94,0.25,28,974.0
4592706,2020,-5.37,-3.53,-2.0,-4.34,0.219,32,684.0
4592479,2020,4.15,2.08,2.11,4.09,0.531,32,816.0
4593304,2020,-3.89,-2.82,-0.52,-3.35,0.667,24,355.0
4592890,2020,-9.94,-4.5,-4.88,-7.53,0.296,27,487.0
4593726,2020,-2.02,-2.1,0.6,-0.8,0.516,31,698.0
4592891,2020,-8.31,-2.61,-5.15,-5.91,0.296,27,843.0
4593305,2020,-3.66,-2.73,-0.38,-3.22,0.69,29,844.0
4593779,2020,-10.77,-5.9,-4.45,-8.77,0.308,13,115.5
4593728,2020,1.36,-0.85,2.69,2.06,0.6,20,236.0
4593780,2020,-3.91,-2.27,-1.18,-2.27,0.4,25,216.0
4431990,2020,4.53,3.29,1.84,4.7,0.767,30,872.0
4432121,2020,-8.39,-5.5,-2.48,-6.01,0.231,13,116.0
4592712,2020,-2.03,-0.66,-1.51,-1.22,0.269,26,649.0
4592631,2020,-8.09,-5.1,-2.44,-6.71,0.5,24,285.0
4592987,2020,-4.27,-2.98,-0.77,-3.63,0.633,30,340.0
4592639,2020,-1.73,-8.21,7.01,-0.95,0.611,18,99.5
4592713,2020,-4.93,-5.83,0.73,-4.15,0.258,31,315.0
4592662,2020,-1.67,-1.76,0.61,-0.2,0.467,30,470.0
4592988,2020,-1.13,1.93,-2.54,-0.44,0.621,29,429.0
4592714,2020,0.46,0.46,-0.16,1.24,0.258,31,908.0
4594132,2020,0.84,2.65,-1.31,1.88,0.542,24,438.0
4432814,2020,-3.74,-4.74,1.14,-5.24,0.875,16,88.0
4594133,2020,-3.83,-0.69,-2.64,-2.56,0.5,26,254.0
4431915,2020,-2.29,-2.69,1.0,-2.13,0.767,30,550.0
4593729,2020,-14.14,-10.77,-2.77,-11.25,0.222,27,279.0
4593730,2020,-5.65,-2.19,-2.87,-2.86,0.241,29,887.0
4592641,2020,-0.53,0.74,-0.73,0.61,0.545,22,79.0
4592491,2020,3.81,2.13,1.65,2.39,0.774,31,923.0
4592893,2020,-8.84,-4.35,-3.94,-6.36,0.28,25,273.0
4431737,2020,-1.74,-2.06,0.15,-0.96,0.258,31,588.0
4592648,2020,-9.51,-5.87,-3.13,-7.33,0.321,28,587.0
4593731,2020,-11.74,-8.96,-2.18,-8.94,0.24,25,274.0
4592741,2020,-1.66,1.83,-2.96,0.98,0.233,30,984.0
4592895,2020,-12.21,-8.35,-3.35,-9.21,0.154,13,45.5
4432813,2020,5.79,2.15,3.62,4.37,0.774,31,1012.0
4431787,2020,-3.57,-3.91,0.53,-2.79,0.438,32,609.0
4593732,2020,-4.94,-2.98,-1.37,-2.15,0.241,29,547.0
4594138,2020,-1.78,0.79,-1.97,0.02,0.44,25,688.0
4432126,2020,-3.73,-0.21,-2.96,-1.32,0.296,27,1037.0
4594139,2020,-9.31,-6.35,-2.37,-7.68,0.474,19,215.5
4431998,2020,-10.13,-7.11,-2.5,-7.5,0.233,30,326.5
4592743,2020,-9.45,-6.61,-2.31,-6.82,0.233,30,633.0
4592897,2020,-10.55,-7.27,-2.73,-7.98,0.261,23,264.0
4433016,2020,-10.0,-9.75,0.28,-7.35,0.235,17,288.0
4432021,2020,2.11,1.48,0.76,3.15,0.357,28,187.0
4593733,2020,-9.37,-6.26,-2.51,-6.57,0.241,29,638.0
4592745,2020,-10.43,-5.74,-4.17,-7.84,0.241,29,694.0
4431694,2020,-3.93,-6.61,2.65,-4.45,0.588,17,116.0
4608788,2020,-7.07,-4.37,-2.64,-5.42,0.2,20,284.0
4432820,2020,5.99,3.94,2.05,5.24,0.65,20,478.0
4432960,2020,-6.72,-5.14,-1.08,-5.65,0.538,26,480.0
4593253,2020,-9.19,-7.08,-1.56,-7.95,0.524,21,339.0
4593991,2020,-7.54,-4.17,-2.91,-5.96,0.412,17,94.5
4593431,2020,-3.47,-2.89,-0.06,-2.34,0.533,30,263.0
4432821,2020,5.04,1.21,3.7,3.82,0.677,31,515.0
4592933,2020,-0.15,-2.65,2.98,0.6,0.594,32,793.0
4431743,2020,-6.5,-6.98,0.96,-6.8,0.8,10,119.0
4592935,2020,-1.0,-0.85,0.37,-0.25,0.607,28,459.0
4432944,2020,-5.29,-3.86,-0.83,-3.41,0.423,26,348.5
4432131,2020,-10.37,-7.08,-2.88,-9.14,0.462,13,54.5
4432064,2020,-6.55,-5.96,0.01,-4.55,0.4,30,460.0
4593927,2020,-4.1,-0.41,-3.13,-1.41,0.241,29,779.0
4593928,2020,-22.97,-18.43,-4.01,-20.03,0.176,17,99.0
4592606,2020,-0.04,-0.14,0.08,-0.2,0.52,25,462.0
4433133,2020,3.19,2.08,1.59,4.12,0.552,29,939.0
4593930,2020,-4.74,-2.01,-2.12,-2.26,0.304,23,631.0
4433099,2020,-3.59,-4.7,1.3,-2.81,0.438,32,461.0
4432869,2020,3.51,1.08,2.51,3.23,0.594,32,659.0
4592843,2020,-3.79,-3.45,0.12,-2.72,0.519,27,245.0
4593931,2020,-7.53,-6.22,-0.71,-4.44,0.182,22,264.5
4431965,2020,-8.79,-4.55,-3.74,-5.79,0.154,26,664.0
4432030,2020,-2.44,-1.89,0.05,-0.11,0.333,12,282.0
4432900,2020,-3.09,-4.82,1.88,-2.12,0.379,29,223.0
4593294,2020,-13.16,-10.9,-1.76,-10.25,0.167,12,71.0
4432016,2020,-2.62,-2.18,-0.5,-1.52,0.25,20,72.0
4432059,2020,1.59,-1.58,3.17,0.24,0.769,26,355.0
4593932,2020,-5.34,-2.6,-2.18,-2.65,0.241,29,621.0
4593296,2020,-11.81,-9.79,-1.52,-9.73,0.333,12,132.0
4592457,2020,-5.54,-4.3,-1.24,-6.97,0.786,14,42.5
4433123,2020,-4.21,-2.76,-1.4,-5.27,0.733,15,89.5
4593922,2020,-3.08,-2.68,0.03,-2.72,0.643,14,147.0
4593923,2020,2.89,1.0,2.41,3.58,0.621,29,757.0
4593924,2020,-0.65,-0.68,0.53,-0.03,0.63,27,462.0
4433097,2020,-4.1,-3.46,-0.04,-3.51,0.682,22,114.0
4432902,2020,0.67,-0.25,1.43,2.13,0.464,28,958.0
4433085,2020,-3.13,-1.81,-0.85,-1.03,0.316,19,119.5
4593896,2020,-7.18,-4.29,-2.38,-5.48,0.419,31,776.0
4592845,2020,-4.2,-2.31,-1.42,-2.92,0.483,29,834.0
4432097,2020,-5.58,-3.31,-1.82,-4.34,0.48,25,241.0
4592756,2020,-7.78,-3.24,-4.02,-5.48,0.296,27,487.0
4592759,2020,-6.59,-3.47,-2.64,-4.28,0.276,29,785.0
4593000,2020,-6.17,-5.01,-0.61,-3.89,0.32,25,319.0
4592846,2020,-4.71,-3.83,-0.4,-3.53,0.5,28,457.0
4592757,2020,-3.3,0.2,-3.03,-0.99,0.276,29,465.0
4592758,2020,-5.97,-2.78,-2.72,-3.61,0.267,30,496.0
4594141,2020,-9.65,-7.39,-1.66,-7.15,0.3,10,56.0
4592755,2020,-8.75,-4.59,-3.65,-6.27,0.259,27,161.5
4593903,2020,0.85,-0.13,1.54,1.91,0.567,30,532.0
4431749,2020,1.02,-0.13,0.98,0.5,0.516,31,580.0
4593336,2020,-5.04,-2.66,-1.85,-4.89,0.737,19,120.0
4593902,2020,-3.38,-3.04,0.22,-2.31,0.567,30,435.0
4432930,2020,5.05,3.95,1.71,5.39,0.733,15,108.0
4431728,2020,-2.29,-1.47,-0.31,-2.07,0.714,28,442.0
4431675,2020,3.07,2.7,0.54,2.61,0.677,31,978.0
4592849,2020,-2.53,-4.43,2.25,-2.03,0.571,28,325.0
4593892,2020,-4.79,-3.36,-0.92,-3.71,0.538,13,157.0
4592761,2020,-9.64,-5.29,-3.83,-7.88,0.412,17,80.5
4433064,2020,-8.15,-4.91,-2.75,-6.01,0.318,22,124.0
4593379,2020,-7.91,-3.71,-3.87,-5.14,0.111,18,384.0
4431847,2020,-8.55,-4.51,-3.62,-5.39,0.077,26,305.0
4431770,2020,-3.9,-1.62,-1.98,-3.77,0.625,16,137.0
4593080,2020,-7.54,-6.12,-0.89,-5.78,0.412,34,434.0
4592397,2020,-0.71,-1.15,0.73,-0.71,0.645,31,408.0
4592850,2020,-2.34,-3.46,1.49,-1.67,0.556,27,230.0
4593021,2020,4.33,3.15,1.39,3.96,0.684,19,428.0
4593081,2020,-6.87,-5.12,-1.27,-5.29,0.421,19,99.0
4593082,2020,-7.34,-6.58,-0.32,-5.74,0.4,15,84.0
4593381,2020,-5.66,-4.34,-0.87,-2.69,0.129,31,683.0
4593380,2020,-6.6,-5.04,-1.15,-3.64,0.115,26,316.0
4432849,2020,3.37,-0.03,3.32,2.51,0.633,30,536.0
4592753,2020,-7.44,-6.01,-0.87,-5.78,0.448,29,540.0
4593087,2020,-6.6,-4.86,-1.29,-6.73,0.75,16,92.0
4592754,2020,-4.71,-4.34,0.19,-3.05,0.444,27,237.0
4431747,2020,5.18,2.9,2.5,5.15,0.613,31,1009.0
4431994,2020,-4.22,-4.61,0.64,-2.38,0.258,31,939.0
4592851,2020,-1.95,0.61,-2.21,-1.33,0.552,29,576.0
4593089,2020,1.07,1.28,0.24,0.95,0.75,32,426.0
4593351,2020,-1.29,0.52,-1.41,-0.71,0.583,24,759.0
4593352,2020,-2.03,-3.54,1.92,-1.38,0.577,26,373.0
4593353,2020,-1.36,0.79,-1.69,-0.52,0.56,25,599.0
4593413,2020,-2.76,-1.53,-0.71,-1.47,0.5,28,601.0
4592427,2020,5.83,3.38,2.68,5.77,0.625,32,917.0
4593361,2020,-0.04,-0.42,0.8,-0.37,0.778,27,283.0
4431928,2020,1.12,0.67,0.98,1.49,0.688,32,661.0
4433018,2020,-1.29,-3.46,2.41,-1.35,0.633,30,275.0
4431859,2020,-4.83,1.49,-5.83,-1.5,0.083,12,316.0
4593415,2020,-6.67,-7.35,1.14,-5.83,0.56,25,197.0
4592771,2020,-0.43,-1.2,1.28,-0.32,0.731,26,493.0
4431861,2020,-5.19,-2.92,-1.74,-4.77,0.677,31,264.0
4593416,2020,-13.76,-11.37,-1.96,-12.57,0.476,21,69.0
4432876,2020,5.48,5.66,-0.01,5.8,0.52,25,306.5
4432042,2020,-7.18,-2.46,-4.12,-6.51,0.667,15,247.0
4593091,2020,-10.68,-4.66,-5.46,-7.26,0.097,31,950.0
4593936,2020,4.29,2.09,2.68,4.66,0.667,30,971.0
4432118,2020,-1.96,-1.02,-0.47,-1.68,0.679,28,637.0
4593148,2020,-3.23,-1.08,-1.55,-1.13,0.379,29,756.0
4593149,2020,-7.27,-5.07,-1.59,-5.14,0.375,32,736.0
4431752,2020,1.78,-0.59,2.48,2.08,0.5,30,544.0
4433105,2020,2.25,-1.98,4.02,0.83,0.677,31,480.0
4432092,2020,-4.96,-0.3,-4.1,-1.58,0.103,29,1013.0
4433029,2020,-8.31,-3.98,-3.8,-7.63,0.632,19,85.5
4593150,2020,-1.28,0.89,-1.57,0.84,0.375,32,926.0
4593010,2020,-1.9,-2.58,0.77,-1.47,0.462,26,211.0
4592856,2020,-3.4,-4.38,1.41,-3.75,0.786,14,63.0
4592857,2020,4.58,1.78,3.14,4.37,0.714,14,299.0
4592858,2020,-1.25,-2.47,1.68,-1.29,0.741,27,386.0
4593318,2020,-6.77,-5.32,-0.93,-5.15,0.438,16,128.5
4593869,2020,-3.19,-0.16,-2.43,-1.6,0.483,29,972.0
4593469,2020,-8.18,-5.18,-2.46,-4.34,0.0,18,280.0
4593320,2020,-0.38,-1.79,1.93,1.37,0.407,27,511.0
4593470,2020,-9.2,-4.3,-4.39,-6.0,0.115,26,548.0
4432004,2020,-2.0,-1.06,-0.34,-0.34,0.467,30,417.0
4432931,2020,-4.28,-0.66,-3.11,-1.06,0.111,27,894.0
4593700,2020,-8.54,-5.42,-2.6,-5.74,0.2,30,694.0
4593040,2020,0.23,0.94,-0.27,0.78,0.613,31,294.0
4593043,2020,-1.15,0.74,-1.45,-0.72,0.633,30,250.0
4593703,2020,-8.1,-6.88,-0.71,-5.43,0.222,27,397.0
4593701,2020,-13.75,-6.43,-6.96,-10.85,0.1,10,28.5
4593471,2020,-8.83,-6.81,-1.53,-5.83,0.143,21,230.0
4593702,2020,-5.36,-2.81,-2.02,-2.56,0.2,30,712.0
4593008,2020,1.96,-2.96,5.1,2.04,0.577,26,330.0
4433040,2020,-14.72,-9.4,-4.89,-11.5,0.071,14,49.5
4432904,2020,-3.22,-3.94,1.22,-1.87,0.478,23,231.0
4593851,2020,-0.84,-1.87,1.55,0.38,0.516,31,701.0
4432848,2020,4.23,2.12,2.32,4.23,0.6,30,798.0
4431805,2020,-0.16,-2.62,2.62,-0.09,0.567,30,293.0
4432050,2020,-1.95,-3.51,1.8,-1.8,0.593,27,310.0
4432933,2020,-12.56,-8.56,-3.5,-10.06,0.25,24,315.0
4592461,2020,0.62,-0.48,1.38,0.32,0.7,30,553.0
4593111,2020,-9.19,-5.85,-2.84,-6.76,0.261,23,225.0
4432122,2020,-5.13,-2.78,-1.85,-3.1,0.346,26,638.0
4431804,2020,-2.36,-3.97,1.9,-2.66,0.7,30,397.0
4593051,2020,-1.16,-1.4,0.63,0.52,0.357,28,675.0
4593047,2020,-5.16,-2.3,-2.48,-3.27,0.308,26,829.0
4431962,2020,-6.1,-3.22,-2.36,-3.8,0.3,30,780.0
4593664,2020,-2.06,-2.82,1.27,-2.6,0.867,30,495.0
4593049,2020,2.09,1.71,0.78,3.85,0.345,29,799.0
4431924,2020,-12.12,-6.87,-4.65,-9.48,0.273,22,264.0
4592866,2020,-10.12,-6.27,-3.3,-6.9,0.13,23,246.5
4593331,2020,-5.69,-2.66,-2.43,-2.86,0.233,30,715.0
4593666,2020,-1.9,-0.61,-0.69,-2.54,0.929,14,76.0
4432866,2020,-1.05,-1.81,0.95,0.2,0.344,32,866.0
4593332,2020,-14.14,-10.01,-3.54,-11.6,0.292,24,157.5
4431785,2020,-2.31,-0.4,-1.72,-1.06,0.344,32,953.0
4432906,2020,-4.59,-5.24,0.97,-3.51,0.44,25,263.0
4593333,2020,-6.05,-4.77,-0.68,-3.21,0.233,30,724.0
4432920,2020,-4.32,-3.24,-0.87,-2.9,0.323,31,516.0
4431790,2020,-4.7,-3.37,-0.96,-3.85,0.519,27,539.5
4592448,2020,-0.12,-1.23,1.47,0.78,0.5,30,659.0
4431843,2020,-5.55,-4.35,-0.84,-4.75,0.517,29,635.0
4593334,2020,-1.58,0.05,-1.02,1.26,0.233,30,672.0
4593335,2020,-6.53,-3.32,-2.61,-3.57,0.207,29,306.0
4592828,2020,-7.15,-6.08,-0.98,-6.1,0.333,21,132.0
4593674,2020,-4.27,-3.21,-0.51,-3.08,0.538,26,569.0
4593675,2020,-6.16,-4.0,-1.63,-4.95,0.526,19,189.0
4593122,2020,-4.61,-2.19,-1.9,-3.06,0.452,31,584.0
4593676,2020,-1.97,-0.24,-1.17,-0.57,0.5,30,499.0
4431818,2020,-8.94,-6.25,-2.14,-5.94,0.179,28,574.0
4431864,2020,2.4,1.05,1.92,2.8,0.7,30,511.0
4592431,2020,1.89,1.07,0.96,2.15,0.516,31,564.0
4593718,2020,-4.72,-2.49,-1.67,-2.65,0.367,30,819.0
4592433,2020,-3.57,-2.7,-0.82,-3.26,0.462,13,76.5
4433026,2020,-7.92,-9.71,2.39,-8.36,0.889,18,80.0
4432029,2020,-3.77,-1.21,-2.0,-0.77,0.179,28,416.0
4593123,2020,-8.66,-3.46,-4.71,-6.3,0.273,11,99.5
4431751,2020,0.84,0.28,0.64,1.05,0.5,28,881.0
4593719,2020,-5.91,-4.97,-0.38,-3.84,0.367,30,548.0
4432000,2020,1.69,1.07,0.76,1.95,0.516,31,720.0
4433083,2020,0.26,2.85,-2.09,1.04,0.591,22,619.0
4592434,2020,5.78,6.77,-0.85,6.51,0.423,26,394.5
4592435,2020,1.5,-0.52,2.14,1.8,0.5,30,628.0
4431826,2020,-2.6,-1.38,-0.7,-1.05,0.448,29,1003.0
4431671,2020,0.88,-0.55,1.56,1.46,0.452,31,962.0
4593358,2020,-3.44,0.8,-3.72,-1.51,0.375,32,434.0
4594017,2020,-9.63,-7.27,-1.86,-7.4,0.308,13,54.5
4593682,2020,0.21,-0.55,1.32,0.58,0.704,27,208.0
4594016,2020,-7.29,-5.34,-1.48,-4.93,0.267,30,537.0
4593125,2020,0.23,0.54,0.29,1.23,0.6,10,304.0
4594015,2020,-4.91,-2.93,-1.49,-2.54,0.267,30,856.0
4593711,2020,-8.42,-4.65,-3.17,-5.42,0.2,30,369.0
4594014,2020,-4.19,-1.38,-2.32,-1.82,0.267,30,893.0
4431974,2020,-2.75,-1.87,-0.34,-2.23,0.667,21,127.0
4593712,2020,-2.45,0.13,-1.98,0.55,0.2,30,895.0
4594013,2020,-7.03,-3.79,-2.77,-4.67,0.267,30,438.0
4593713,2020,-6.14,-1.94,-3.6,-3.14,0.2,30,926.0
4594012,2020,-7.61,-4.05,-3.08,-5.24,0.267,30,921.0
4593755,2020,-1.8,-2.64,1.41,-1.56,0.733,30,268.0
4593362,2020,-0.16,-2.2,2.64,1.34,0.5,30,335.0
4592438,2020,1.35,1.83,-0.38,2.25,0.368,19,424.5
4593716,2020,-4.0,-0.85,-2.55,-1.16,0.231,26,397.0
4431726,2020,2.27,2.3,0.15,3.47,0.35,20,224.0
4432810,2020,6.11,4.0,2.27,6.64,0.469,32,1034.0
4593834,2020,-3.61,-2.12,-0.97,-2.74,0.586,29,369.0
4432095,2020,-6.07,-4.28,-1.27,-5.1,0.567,30,227.0
4433042,2020,-6.25,-4.59,-1.06,-4.96,0.542,24,453.0
4394666,2020,-9.78,-5.85,-3.46,-8.99,0.579,19,142.5
4593817,2020,-6.3,-3.1,-2.71,-4.52,0.391,23,456.0
4593818,2020,-0.75,-0.83,0.54,0.8,0.417,24,280.0
4593836,2020,-2.91,-0.67,-1.7,-2.68,0.727,22,259.0
4593819,2020,-3.91,-2.61,-0.84,-2.18,0.385,26,364.0
4431996,2020,-4.11,-2.86,-0.72,-3.31,0.6,30,554.0
4593364,2020,-9.67,-6.78,-2.38,-8.71,0.56,25,218.5
4593838,2020,-2.73,-1.24,-0.89,-1.0,0.455,11,59.0
4593365,2020,-10.36,-8.01,-1.94,-9.9,0.615,13,57.5
4593442,2020,-6.78,-4.39,-1.83,-6.1,0.64,25,245.0
4593841,2020,-2.38,-1.75,-0.15,-2.02,0.667,30,613.0
4431956,2020,1.04,2.67,-1.15,1.41,0.667,30,890.0
4593821,2020,-5.11,-3.16,-1.5,-3.57,0.417,24,345.0
4593842,2020,4.3,4.88,-0.11,4.27,0.741,27,807.0
4593976,2020,-5.18,-4.29,-0.33,-2.77,0.296,27,564.0
4593370,2020,-3.95,-2.26,-1.13,-3.38,0.667,30,580.0
4433021,2020,-12.56,-7.66,-4.39,-9.49,0.143,14,166.0
4593371,2020,-3.12,-2.77,0.2,-2.66,0.682,22,170.0
