Season,SeasonLabel,TeamId,Team,Conference,AthleteId,AthleteSourceId,Name,Position,Games,Starts,Minutes,Points,Turnovers,Fouls,Assists,Steals,Blocks,OffensiveRating,DefensiveRating,NetRating,PORPAG,Usage,AssistsTurnoverRatio,OffensiveReboundPct,FreeThrowRate,EffectiveFieldGoalPct,TrueShootingPct,FieldGoals Made,FieldGoals Attempted,FieldGoals Pct,TwoPointFieldGoals Made,TwoPointFieldGoals Attempted,TwoPointFieldGoals Pct,ThreePointFieldGoals Made,ThreePointFieldGoals Attempted,ThreePointFieldGoals Pct,FreeThrows Made,FreeThrows Attempted,FreeThrows Pct,Rebounds Offensive,Rebounds Defensive,Rebounds Total,WinShares Offensive,WinShares Defensive,WinShares Total,WinShares TotalPer40,PPG,RPG,APG,SPG,BPG,TOPG,FPG,MPG,data_tier
2026,20252026,592,Bethesda University,,8547,5250039,Taeo Thomas,ATH,2,2,49,18,4,4,0,4,0,74.4,141.6,-67.2,-1.3,23.9,0.0,16.7,38.9,36.1,0.427,6,18,33.3,5,14,35.7,1,4,25.0,5,7,71.4,1,5,6,-0.1,-0.1,-0.2,-0.163,9.0,3.0,0.0,2.0,0.0,2.0,2.0,24.5,basic
2026,20252026,592,Bethesda University,,8548,5110672,Michael Henry,F,1,0,8,0,0,1,0,0,0,0.0,155.2,-155.2,-2.5,21.5,,,0.0,0.0,0.0,0,4,0.0,0,4,0.0,0,0,0.0,0,0,0.0,0,0,0,-0.1,0.0,-0.1,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,basic
2026,20252026,592,Bethesda University,,8550,5250046,Edward Spencer,ATH,5,4,109,43,1,4,2,2,0,84.1,145.9,-61.8,-0.3,22.8,2.0,71.4,17.6,35.3,0.391,15,51,29.4,9,28,32.1,6,23,26.1,7,9,77.8,5,2,7,-0.1,-0.3,-0.4,-0.147,8.6,1.4,0.4,0.4,0.0,0.2,0.8,21.8,basic
2026,20252026,592,Bethesda University,,8552,5250044,Kevin Enriquez,ATH,3,0,33,5,2,1,0,0,1,53.3,141.6,-88.3,-0.9,13.6,0.0,33.3,0.0,31.3,0.313,2,8,25.0,1,2,50.0,1,6,16.7,0,0,0.0,1,2,3,-0.1,-0.1,-0.2,-0.242,1.7,1.0,0.0,0.0,0.3,0.7,0.3,11.0,basic
2026,20252026,592,Bethesda University,,8557,5182175,Amare Chapel,G,3,0,29,9,1,5,3,0,0,94.6,145.1,-50.5,0.2,17.8,3.0,100.0,0.0,40.9,0.409,4,11,36.4,3,6,50.0,1,5,20.0,0,0,0.0,3,0,3,0.0,-0.1,-0.1,-0.138,3.0,1.0,1.0,0.0,0.0,0.3,1.7,9.7,basic
2026,20252026,592,Bethesda University,,8563,5182178,Andre Wright,F,4,1,50,1,1,9,0,0,0,20.2,143.0,-122.8,-0.9,6.5,0.0,16.7,60.0,0.0,0.079,0,5,0.0,0,2,0.0,0,3,0.0,1,3,33.3,1,5,6,-0.1,-0.1,-0.2,-0.16,0.2,1.5,0.0,0.0,0.0,0.2,2.2,12.5,basic
2026,20252026,592,Bethesda University,,8574,5182174,Cameron Durr,G,6,6,139,69,18,13,11,2,0,69.3,144.0,-74.7,-2.5,35.1,0.61,28.6,18.8,32.9,0.375,23,85,27.1,13,53,24.5,10,32,31.3,13,16,81.3,2,5,7,-0.5,-0.3,-0.8,-0.23,11.5,1.2,1.8,0.3,0.0,3.0,2.2,23.2,basic
2026,20252026,592,Bethesda University,,10303,5252481,Treveon Lee,ATH,6,0,65,26,7,12,2,4,0,79.5,135.5,-56.0,-0.4,24.8,0.29,40.0,85.7,40.5,0.45,8,21,38.1,7,19,36.8,1,2,50.0,9,18,50.0,6,9,15,-0.1,-0.1,-0.2,-0.123,4.3,2.5,0.3,0.7,0.0,1.2,2.0,10.8,basic
2026,20252026,592,Bethesda University,,212008,5320612,Chukwudi Okoli,C,7,6,107,11,3,16,1,1,4,63.6,140.4,-76.8,-0.5,7.9,0.33,14.3,0.0,34.4,0.344,5,16,31.3,4,12,33.3,1,4,25.0,0,0,0.0,2,12,14,-0.1,-0.2,-0.3,-0.112,1.6,2.0,0.1,0.1,0.6,0.4,2.3,15.3,basic
2026,20252026,592,Bethesda University,,212009,5320616,Kenji Cooper,SF,5,4,123,46,11,6,5,2,0,82.3,142.2,-59.9,-0.5,21.0,0.45,26.7,4.3,46.8,0.48,18,47,38.3,10,28,35.7,8,19,42.1,2,2,100.0,4,11,15,-0.1,-0.3,-0.4,-0.13,9.2,3.0,1.0,0.4,0.0,2.2,1.2,24.6,basic
2026,20252026,592,Bethesda University,,212010,5320606,Goncalo Claro,SF,5,1,49,1,4,6,1,1,0,17.0,137.0,-120.0,-0.9,7.9,0.25,0.0,50.0,0.0,0.102,0,4,0.0,0,1,0.0,0,3,0.0,1,2,50.0,0,9,9,-0.1,-0.1,-0.2,-0.163,0.2,1.8,0.2,0.2,0.0,0.8,1.2,9.8,basic
2026,20252026,592,Bethesda University,,212011,5324075,Gustavo Goncalves,C,5,0,63,6,6,7,2,2,1,59.9,143.3,-83.4,-0.5,9.1,0.33,66.7,33.3,50.0,0.436,3,6,50.0,3,6,50.0,0,0,0.0,0,2,0.0,6,3,9,-0.1,-0.1,-0.2,-0.127,1.2,1.8,0.4,0.4,0.2,1.2,1.4,12.6,basic
2026,20252026,592,Bethesda University,,212012,5320615,Luiz Fibger,C,2,0,11,0,1,3,0,1,0,27.3,136.2,-108.9,-0.8,15.3,0.0,80.0,0.0,0.0,0.0,0,3,0.0,0,2,0.0,0,1,0.0,0,0,0.0,4,1,5,-0.1,0.0,-0.1,-0.364,0.0,2.5,0.0,0.5,0.0,0.5,1.5,5.5,basic
2026,20252026,592,Bethesda University,,212013,5320604,Shane Sands,SG,7,3,137,20,6,17,3,4,3,54.4,142.3,-87.9,-1.4,13.3,0.5,16.7,0.0,28.6,0.286,7,35,20.0,1,8,12.5,6,27,22.2,0,0,0.0,1,5,6,-0.3,-0.3,-0.6,-0.175,2.9,0.9,0.4,0.6,0.4,0.9,2.4,19.6,basic
2026,20252026,592,Bethesda University,,212014,5320605,Omar Tovar,PG,5,1,68,25,8,10,3,6,1,70.5,134.8,-64.3,-0.9,23.5,0.38,0.0,30.8,42.3,0.423,8,26,30.8,2,10,20.0,6,16,37.5,3,8,37.5,0,3,3,-0.2,-0.1,-0.3,-0.176,5.0,0.6,0.6,1.2,0.2,1.6,2.0,13.6,basic
2026,20252026,592,Bethesda University,,212016,5320609,Joshua Abrahams,SF,1,0,1,0,0,0,0,0,0,,140.5,,,0.0,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,basic
2026,20252026,592,Bethesda University,,212018,5320613,Zion White,SG,1,0,11,9,0,4,0,0,0,123.1,139.6,-16.5,1.8,29.0,,,66.7,41.7,0.58,2,6,33.3,1,5,20.0,1,1,100.0,4,4,100.0,0,0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,basic
2026,20252026,592,Bethesda University,,212019,5320611,Jordan Cabezas,SG,1,0,11,0,1,2,2,1,0,25.6,138.9,-113.3,-1.6,14.0,2.0,0.0,0.0,0.0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,-0.1,0.0,-0.1,-0.364,0.0,1.0,2.0,1.0,0.0,1.0,2.0,11.0,basic
2026,20252026,592,Bethesda University,,212020,5320607,Remington Green,SG,1,0,9,0,0,0,2,3,0,,113.9,,,0.0,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,,0.0,,,0.0,0.0,2.0,3.0,0.0,0.0,0.0,9.0,basic
2026,20252026,592,Bethesda University,,212021,5320614,Victor Nobre,PG,1,0,6,2,0,0,0,0,0,99.1,152.4,-53.3,0.2,14.9,,,0.0,50.0,0.5,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,basic
2026,20252026,592,Bethesda University,,212022,5320603,Alex Pagan,PG,2,1,35,6,7,2,1,0,0,31.5,150.6,-119.1,-4.5,27.5,0.14,,15.4,19.2,0.216,2,13,15.4,1,6,16.7,1,7,14.3,1,2,50.0,0,0,0,-0.3,-0.1,-0.4,-0.457,3.0,0.0,0.5,0.0,0.0,3.5,1.0,17.5,basic
2026,20252026,592,Bethesda University,,212023,5320602,Zeke Bennett,PG,4,0,62,21,8,6,7,4,0,70.9,136.9,-66.0,-1.1,24.7,0.88,33.3,30.4,37.0,0.403,8,23,34.8,7,13,53.8,1,10,10.0,4,7,57.1,2,4,6,-0.2,-0.1,-0.3,-0.194,5.2,1.5,1.8,1.0,0.0,2.0,1.5,15.5,basic
2026,20252026,593,SUNY-Oneonta,,7455,5248232,Nate Cohen,ATH,2,0,17,2,1,2,0,1,0,27.8,128.0,-100.2,-2.1,24.7,0.0,0.0,0.0,14.3,0.143,1,7,14.3,1,3,33.3,0,4,0.0,0,0,0.0,0,1,1,-0.1,0.0,-0.1,-0.235,1.0,0.5,0.0,0.5,0.0,0.5,1.0,8.5,basic
2026,20252026,593,SUNY-Oneonta,,8588,5250100,Cam Laclair,ATH,2,2,67,30,4,1,4,0,0,86.8,136.3,-49.5,-0.2,30.2,1.0,33.3,25.8,40.3,0.435,12,31,38.7,11,25,44.0,1,6,16.7,5,8,62.5,2,4,6,0.0,-0.1,-0.1,-0.06,15.0,3.0,2.0,0.0,0.0,2.0,0.5,33.5,basic
2026,20252026,593,SUNY-Oneonta,,8589,5250099,Shea Barber,ATH,2,0,8,0,0,0,0,0,1,0.0,135.3,-135.3,-0.8,13.1,,,0.0,0.0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,basic
2026,20252026,593,SUNY-Oneonta,,8590,5250098,Sam Booth,ATH,2,2,48,18,2,3,2,1,2,103.2,130.4,-27.2,1.3,21.8,1.0,50.0,64.3,42.9,0.501,5,14,35.7,3,9,33.3,2,5,40.0,6,9,66.7,4,4,8,0.1,-0.1,0.0,0.0,9.0,4.0,1.0,0.5,1.0,1.0,1.5,24.0,basic
2026,20252026,593,SUNY-Oneonta,,8594,5119058,Delano Knox,G,2,2,58,9,2,4,4,2,0,68.2,131.9,-63.7,-1.4,14.9,2.0,25.0,7.1,32.1,0.312,4,14,28.6,3,12,25.0,1,2,50.0,0,1,0.0,1,3,4,-0.1,-0.1,-0.2,-0.138,4.5,2.0,2.0,1.0,0.0,1.0,2.0,29.0,basic
2026,20252026,593,SUNY-Oneonta,,8596,5250096,Ibrahim Wally,ATH,2,0,38,7,0,5,2,3,0,108.9,128.7,-19.8,0.7,10.7,,100.0,66.7,33.3,0.451,2,6,33.3,2,6,33.3,0,0,0.0,3,4,75.0,1,0,1,0.0,0.0,0.0,0.0,3.5,0.5,1.0,1.5,0.0,0.0,2.5,19.0,basic
2026,20252026,593,SUNY-Oneonta,,8597,5250094,Pat Evans,ATH,2,0,15,0,0,2,1,0,0,22.5,119.9,-97.4,-0.6,7.0,,0.0,0.0,0.0,0.0,0,2,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,5,5,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,1.0,7.5,basic
2026,20252026,593,SUNY-Oneonta,,215920,5320392,Nicholas Cortez,G,2,2,60,31,1,1,1,0,0,102.8,134.0,-31.2,2.1,28.0,1.0,25.0,0.0,50.0,0.5,14,31,45.2,11,23,47.8,3,8,37.5,0,0,0.0,2,6,8,0.1,-0.1,0.0,0.0,15.5,4.0,0.5,0.0,0.0,0.5,0.5,30.0,basic
2026,20252026,593,SUNY-Oneonta,,215921,5320387,Deion Mitchell-Murray,F,2,0,10,0,1,0,0,0,0,0.0,139.9,-139.9,-1.1,15.1,0.0,,200.0,0.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,0.0,0,0,0,-0.1,0.0,-0.1,-0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.0,basic
2026,20252026,593,SUNY-Oneonta,,215923,5320391,Connor Mannix,G,2,0,4,2,0,0,0,0,1,,130.8,,,11.5,,,,,1.136,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,0,0,0,,0.0,,,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,basic
2026,20252026,593,SUNY-Oneonta,,215924,5320390,Josh Smalls,G,2,0,3,0,0,0,0,0,0,,139.9,,,0.0,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,basic
2026,20252026,593,SUNY-Oneonta,,215925,5320389,Hobson Herlihy,G,2,0,11,5,0,0,1,1,0,95.3,122.7,-27.4,0.2,28.6,,0.0,0.0,41.7,0.417,2,6,33.3,1,3,33.3,1,3,33.3,0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,2.5,0.5,0.5,0.5,0.0,0.0,0.0,5.5,basic
2026,20252026,593,SUNY-Oneonta,,215926,5320386,Kaden Gonzalez,G,2,0,13,4,0,1,0,2,0,84.8,110.3,-25.5,-0.1,20.2,,0.0,0.0,40.0,0.4,2,5,40.0,2,3,66.7,0,2,0.0,0,0,0.0,0,2,2,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.5,6.5,basic
2026,20252026,593,SUNY-Oneonta,,215927,5320385,Jacob Jerome,G,2,0,14,0,0,0,0,1,0,14.7,130.4,-115.7,-0.9,11.2,,100.0,0.0,0.0,0.0,0,3,0.0,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,-0.1,0.0,-0.1,-0.286,0.0,0.5,0.0,0.5,0.0,0.0,0.0,7.0,basic
2026,20252026,593,SUNY-Oneonta,,215989,5327182,Carlos Almanzar,F,2,2,34,4,0,3,0,0,0,67.4,136.0,-68.6,-0.6,10.8,,33.3,0.0,28.6,0.286,2,7,28.6,2,7,28.6,0,0,0.0,0,0,0.0,1,2,3,0.0,-0.1,-0.1,-0.118,2.0,1.5,0.0,0.0,0.0,0.0,1.5,17.0,basic
2026,20252026,594,Oakwood,,8608,5250129,Jordan Bell,ATH,3,3,100,44,7,4,3,2,3,75.5,145.0,-69.5,-2.0,29.3,0.43,16.7,30.0,36.0,0.389,16,50,32.0,12,30,40.0,4,20,20.0,8,15,53.3,2,10,12,-0.2,-0.3,-0.5,-0.2,14.7,4.0,1.0,0.7,1.0,2.3,1.3,33.3,basic
2026,20252026,594,Oakwood,,8609,5250136,Damon Fann,ATH,3,2,51,9,3,3,1,1,0,48.2,143.8,-95.6,-2.1,18.6,0.33,0.0,40.0,26.7,0.255,3,15,20.0,1,6,16.7,2,9,22.2,1,6,16.7,0,7,7,-0.2,-0.1,-0.3,-0.235,3.0,2.3,0.3,0.3,0.0,1.0,1.0,17.0,basic
2026,20252026,594,Oakwood,,8613,5250138,Chase Jackson,ATH,2,0,38,12,0,5,8,3,1,118.6,134.2,-15.6,1.5,15.3,,42.9,45.5,40.9,0.455,4,11,36.4,3,7,42.9,1,4,25.0,3,5,60.0,3,4,7,0.1,-0.1,0.0,0.0,6.0,3.5,4.0,1.5,0.5,0.0,2.5,19.0,basic
2026,20252026,594,Oakwood,,8619,5113456,Julius Mitchell,G,2,0,16,0,1,0,1,2,0,23.9,142.9,-119.0,-0.6,7.2,1.0,100.0,100.0,0.0,0.0,0,1,0.0,0,0,0.0,0,1,0.0,0,1,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,8.0,basic
2026,20252026,594,Oakwood,,8622,5250133,Jordan Hill,ATH,3,1,65,34,7,5,2,3,0,90.5,139.7,-49.2,0.3,28.8,0.29,28.6,46.4,41.1,0.504,11,28,39.3,10,23,43.5,1,5,20.0,11,13,84.6,4,10,14,0.0,-0.1,-0.1,-0.062,11.3,4.7,0.7,1.0,0.0,2.3,1.7,21.7,basic
2026,20252026,594,Oakwood,,8626,5181924,Naftal Morara,F,3,0,21,2,0,6,0,1,1,72.0,143.4,-71.4,-0.1,6.6,,0.0,0.0,33.3,0.333,1,3,33.3,1,1,100.0,0,2,0.0,0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.3,0.3,0.0,2.0,7.0,basic
2026,20252026,594,Oakwood,,8631,5181920,Frederick Parker,G,3,3,30,2,5,5,3,2,0,37.6,143.7,-106.1,-1.0,12.3,0.6,0.0,0.0,33.3,0.333,1,3,33.3,1,2,50.0,0,1,0.0,0,0,0.0,0,1,1,-0.1,-0.1,-0.2,-0.267,0.7,0.3,1.0,0.7,0.0,1.7,1.7,10.0,basic
2026,20252026,594,Oakwood,,13478,5259508,Tahj Evans,ATH,3,0,49,22,1,5,1,0,0,103.1,151.5,-48.4,0.9,21.3,1.0,60.0,31.6,52.6,0.508,8,19,42.1,4,8,50.0,4,11,36.4,2,6,33.3,3,2,5,0.0,-0.2,-0.2,-0.163,7.3,1.7,0.3,0.0,0.0,0.3,1.7,16.3,basic
2026,20252026,594,Oakwood,,20226,5113448,Grener Polynice,G,3,3,60,10,0,2,3,2,0,111.5,143.4,-31.9,0.7,8.4,,41.7,0.0,45.5,0.455,5,11,45.5,5,9,55.6,0,2,0.0,0,0,0.0,5,7,12,0.0,-0.1,-0.1,-0.067,3.3,4.0,1.0,0.7,0.0,0.0,0.7,20.0,basic
2026,20252026,594,Oakwood,,211559,5322005,Joshua Barnett,PG,3,3,68,23,8,11,1,4,0,72.1,140.7,-68.6,-1.4,23.4,0.13,22.2,34.8,32.6,0.434,7,23,30.4,6,14,42.9,1,9,11.1,8,8,100.0,2,7,9,-0.1,-0.1,-0.2,-0.118,7.7,3.0,0.3,1.3,0.0,2.7,3.7,22.7,basic
2026,20252026,594,Oakwood,,211560,18553,Devin Faulkner,SF,3,0,45,8,3,5,2,1,0,81.4,148.6,-67.2,-0.2,11.2,0.67,50.0,0.0,50.0,0.5,3,8,37.5,1,4,25.0,2,4,50.0,0,0,0.0,2,2,4,0.0,-0.1,-0.1,-0.089,2.7,1.3,0.7,0.3,0.0,1.0,1.7,15.0,basic
2026,20252026,594,Oakwood,,211561,5322007,Devonte Powell,SG,3,0,31,9,5,3,3,1,0,61.3,140.8,-79.5,-1.1,25.2,0.6,16.7,0.0,37.5,0.375,4,12,33.3,3,7,42.9,1,5,20.0,0,0,0.0,1,5,6,-0.1,-0.1,-0.2,-0.258,3.0,2.0,1.0,0.3,0.0,1.7,1.0,10.3,basic
2026,20252026,594,Oakwood,,211563,5322008,Tyrone Robinson,PG,1,0,8,0,1,1,0,1,0,0.0,137.6,-137.6,-1.3,11.0,0.0,,0.0,0.0,0.0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,basic
2026,20252026,594,Oakwood,,216345,5327942,Jason Griffin,F,1,0,18,10,1,1,0,0,0,97.2,162.1,-64.9,0.8,30.7,0.0,75.0,0.0,50.0,0.5,5,10,50.0,5,9,55.6,0,1,0.0,0,0,0.0,3,1,4,0.0,-0.1,-0.1,-0.222,10.0,4.0,0.0,0.0,0.0,1.0,1.0,18.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,8675,5250180,Carmello Bostwick,ATH,1,1,22,1,4,3,0,1,0,18.8,144.2,-125.4,-3.5,14.1,0.0,25.0,100.0,0.0,0.174,0,2,0.0,0,2,0.0,0,0,0.0,1,2,50.0,1,3,4,-0.1,-0.1,-0.2,-0.364,1.0,4.0,0.0,1.0,0.0,4.0,3.0,22.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,8676,5250178,Christian Harwood,ATH,1,0,15,0,0,2,0,0,0,0.0,154.3,-154.3,-1.3,6.0,,,0.0,0.0,0.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,-0.1,-0.1,-0.267,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,8678,5250175,Bryant Odunayo,ATH,1,0,16,5,3,0,0,0,0,56.1,150.1,-94.0,-2.1,25.4,0.0,0.0,0.0,41.7,0.417,2,6,33.3,1,2,50.0,1,4,25.0,0,0,0.0,0,2,2,-0.1,0.0,-0.1,-0.25,5.0,2.0,0.0,0.0,0.0,3.0,0.0,16.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,8679,5182762,Landon Engelage,G,1,1,11,2,3,0,0,0,0,23.7,151.4,-127.7,-4.3,37.0,0.0,0.0,0.0,16.7,0.167,1,6,16.7,1,4,25.0,0,2,0.0,0,0,0.0,0,1,1,-0.1,0.0,-0.1,-0.364,2.0,1.0,0.0,0.0,0.0,3.0,0.0,11.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,8683,5250174,David Moore,ATH,1,0,12,0,0,0,1,0,0,21.5,151.7,-130.2,-0.9,7.1,,0.0,200.0,0.0,0.0,0,1,0.0,0,0,0.0,0,1,0.0,0,2,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,14039,5261126,Hayden Campbell,ATH,1,0,13,2,0,1,1,0,0,201.4,154.5,46.9,0.9,3.5,,100.0,0.0,100.0,1.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0.0,2,0,2,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,13.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,14040,5261125,Greg Anderson,ATH,1,0,10,0,0,1,1,1,0,,139.5,,,4.0,,0.0,,,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,1,1,,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,214235,5317311,Brennen Walker,F,1,1,21,4,0,2,1,3,0,110.2,136.5,-26.3,0.6,8.4,,0.0,66.7,66.7,0.515,2,3,66.7,2,3,66.7,0,0,0.0,0,2,0.0,0,1,1,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,2.0,21.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,214243,5317305,Braeden Jordan,G,1,1,26,11,6,1,2,1,0,70.0,150.2,-80.2,-2.2,28.9,0.33,,75.0,50.0,0.517,4,8,50.0,4,7,57.1,0,1,0.0,3,6,50.0,0,0,0,-0.1,-0.1,-0.2,-0.308,11.0,0.0,2.0,1.0,0.0,6.0,1.0,26.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,214250,5180749,Justin Coleman,G,1,1,25,15,2,1,0,1,0,95.0,148.6,-53.6,0.8,28.9,0.0,0.0,0.0,53.6,0.536,7,14,50.0,6,11,54.5,1,3,33.3,0,0,0.0,0,1,1,0.0,-0.1,-0.1,-0.16,15.0,1.0,0.0,1.0,0.0,2.0,1.0,25.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,214262,5317312,Dylan Merkle,F,1,0,4,0,0,0,0,0,0,49.7,145.6,-95.9,-0.3,11.3,,66.7,0.0,0.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,2,1,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,214271,5317306,Donovan Elmore,F,1,0,4,2,0,0,0,0,1,103.6,135.3,-31.7,0.2,22.6,,0.0,0.0,50.0,0.5,1,2,50.0,1,1,100.0,0,1,0.0,0,0,0.0,0,1,1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,214281,5317309,Jasmin Suvalija,G,1,0,21,9,3,0,0,0,0,58.3,147.8,-89.5,-3.8,37.3,0.0,20.0,23.1,23.1,0.314,3,13,23.1,3,9,33.3,0,4,0.0,3,3,100.0,1,4,5,-0.1,-0.1,-0.2,-0.381,9.0,5.0,0.0,0.0,0.0,3.0,0.0,21.0,basic
2026,20252026,595,University of Health Sciences & Pharmacy,,214295,5317307,Owen Pau,G,1,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,basic
2026,20252026,597,Eureka,,8718,5185972,Micah Bruer,G,2,2,38,7,6,2,2,1,0,44.1,129.2,-85.1,-3.1,22.4,0.33,0.0,0.0,31.8,0.318,3,11,27.3,2,5,40.0,1,6,16.7,0,0,0.0,0,5,5,-0.2,0.0,-0.2,-0.211,3.5,2.5,1.0,0.5,0.0,3.0,1.0,19.0,basic
2026,20252026,597,Eureka,,8720,5250171,Amare Brokemond,ATH,1,0,3,0,1,0,0,0,0,0.0,139.8,-139.8,-1.5,33.7,0.0,,0.0,0.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,basic
2026,20252026,597,Eureka,,8721,5250170,Andrew Wells,ATH,2,0,16,2,1,1,0,0,0,47.3,130.1,-82.8,-0.7,12.5,0.0,0.0,0.0,33.3,0.333,1,3,33.3,1,3,33.3,0,0,0.0,0,0,0.0,0,3,3,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.5,0.5,8.0,basic
2026,20252026,597,Eureka,,8722,5250169,Damuzha Moore,ATH,2,0,10,1,1,0,0,0,0,21.7,130.3,-108.6,-1.3,24.4,0.0,0.0,66.7,0.0,0.129,0,3,0.0,0,1,0.0,0,2,0.0,1,2,50.0,0,2,2,-0.1,0.0,-0.1,-0.4,0.5,1.0,0.0,0.0,0.0,0.5,0.0,5.0,basic
2026,20252026,597,Eureka,,8723,5250168,Jacob Gonzalez,ATH,2,0,25,5,1,1,4,0,0,88.8,135.9,-47.1,0.0,15.5,4.0,50.0,80.0,20.0,0.37,1,5,20.0,1,5,20.0,0,0,0.0,3,4,75.0,1,1,2,0.0,0.0,0.0,0.0,2.5,1.0,2.0,0.0,0.0,0.5,0.5,12.5,basic
2026,20252026,597,Eureka,,8724,5250165,Jaxson Provost,ATH,2,2,46,26,4,1,7,3,0,83.6,128.2,-44.6,-0.6,36.2,1.75,0.0,10.7,42.9,0.443,10,28,35.7,6,20,30.0,4,8,50.0,2,3,66.7,0,2,2,-0.1,0.0,-0.1,-0.087,13.0,1.0,3.5,1.5,0.0,2.0,0.5,23.0,basic
2026,20252026,597,Eureka,,8725,5185976,Max Richardson,F,2,2,39,6,2,2,1,2,0,73.5,128.3,-54.8,-0.5,10.3,0.5,0.0,0.0,50.0,0.5,3,6,50.0,3,4,75.0,0,2,0.0,0,0,0.0,0,3,3,0.0,0.0,0.0,0.0,3.0,1.5,0.5,1.0,0.0,1.0,1.0,19.5,basic
2026,20252026,597,Eureka,,8726,5185974,Jonah Lauff,F,2,0,25,14,5,0,1,0,1,96.1,129.8,-33.7,0.5,28.4,0.2,20.0,71.4,64.3,0.761,4,7,57.1,3,4,75.0,1,3,33.3,5,5,100.0,1,4,5,0.0,0.0,0.0,0.0,7.0,2.5,0.5,0.0,0.5,2.5,0.0,12.5,basic
